book_id,chapter,verse,text_bas,text_en
59,1,5,"Jon ibale mut ikété nan a nhañ pék, a ke ni bisu i bat yo Nyambe, inyule a nkébél bôt bobasôna i nya i nloo hihéga ibabé i yahal bo, ha nyen a’ kôhna yo.","So, if any one of YOU is lacking in wisdom, let him keep on asking God, for he gives generously to all and without reproaching; and it will be given him."
59,1,6,"Ndi a téñbe i bat ni hémle, ngi pééna yo ki yo, inyule i mut a mpééna a yé kiki nnoñgo tuye le mbebi i nyuge, i ndéñghak ki to hee to hee.","But let him keep on asking in faith, not doubting at all, for he who doubts is like a wave of the sea driven by the wind and blown about."
59,1,7,"Ni maliga, i mut nu a bem bañ le a’ kôhna jam jo ki jo yak Yéhôva;","In fact, let not that man suppose that he will receive anything from Jehovah;"
59,1,8,"A yé mut miñem ima, a ndeñg ikété manjel mé momasôna.","he is an indecisive man, unsteady in all his ways."
59,1,9,"Ndi mankéé nu a yé hiyeyeba hi mut a kon maséé le a mbédhana,","But let the lowly brother exult over his exaltation,"
59,2,1,"A lôk kéé yem, lelaa ni nla téñbe ni hémle i Nwet wés nu lipém le Yésu Kristô ngéda ni ntodol bôt?","My brothers, YOU are not holding the faith of our Lord Jesus Christ, our glory, with acts of favoritism, are YOU?"
59,2,10,"Inyule ibale mut a nôgôl mbén Môsi yosôna ndi a baage inyu to litode jada mu, wee a mbôk mbén yosôna.","For whoever observes all the Law but makes a false step in one point, he has become an offender against them all."
59,2,11,"Inyule nu a bi kal le: “U nlama bé ke i ndéñg,” nyen a bi kal ki le: “U nlama bé nol mut.” Ndi ibale u nke bé ndéñg ndi u nol mut, wee u mbôk mbén.","For he who said: “You must not commit adultery,” said also: “You must not murder.” If, now, you do not commit adultery but you do murder, you have become a transgressor of law."
59,2,12,Kena ni bisu i pot ni niñ kiki bôt le ba nlama kéés lôñni mbén i ñéga bôt ba yé kunde.,Keep on speaking in such a way and keep on doing in such a way as those do who are going to be judged by the law of a free people.
59,2,13,"Inyule i mut a gwé bé lem i bana konangoo, yak nye a’ bana bikééhene ngi konangoo. Konangoo i nyémbél bikééhene.",For the one that does not practice mercy will have his judgment without mercy. Mercy exults triumphantly over judgment.
59,2,14,"A lôk kéé yem, umbe nseñ mut a gwé ibale a nkal le a gwé hémle ndi a bana bé minson? I hémle ini i nla bé tohol nye, hala bé?","Of what benefit is it, my brothers, if a certain one says he has faith but he does not have works? That faith cannot save him, can it?"
59,2,15,"Ibale bilôk bikéé bi bôlôm to bi bôda bi gwé bé mambot to bijek bi kôli inyu ngim kel,","If a brother or a sister is in a naked state and lacking the food sufficient for the day,"
59,2,16,"ndi wada nan a kal bo le: “Kena ni nsañ; ni haba mambot, ni je ki loñge,” ndi ni ti bé bo i gwom bi nsômbla bo inyu manyuu map, wee hala a gwé umbe nseñ?","yet a certain one of YOU says to them: “Go in peace, keep warm and well fed,” but YOU do not give them the necessities for their body, of what benefit is it?"
59,2,17,Jon yak hémle yotama ngi minson i yé nwok.,"Thus, too, faith, if it does not have works, is dead in itself."
59,2,18,"Ndi mut a’ kal le: “We u gwé hémle, me me gwé minson. Unda me hémle yoñ ngi minson, me m’a unda we hémle yem ni njel minson nwem.”","Nevertheless, a certain one will say: “You have faith, and I have works. Show me your faith apart from the works, and I shall show you my faith by my works.”"
59,2,19,"U nhémle le Nyambe a yé ndik wada, u mboñ yaga loñge. Ngo yak mimbuu mimbe mi nhémle, mi sehlaga ni woñi.","You believe there is one God, do you? You are doing quite well. And yet the demons believe and shudder."
59,2,2,"Inyule ibale mut a njôp ikété likoda linan lôñni dilonde di gôl i dinoo tjé ni mambot malam, ndi yak hiyeyeba hi mut hi jôp lôñni mambot ma mahindi,","For, if a man with gold rings on his fingers and in splendid clothing enters into a gathering of YOU, but a poor man in filthy clothing also enters,"
59,2,20,"A jôñ mut, baa u nyéñ bé nok le hémle ngi minson i yé yañga?","But do you care to know, O empty man, that faith apart from works is inactive?"
59,2,21,Baa isañ wés Abraham a kéla bé le a téé sép ni njel minson ngéda a bi sem man wé Isak i juu li bisesema?,Was not Abraham our father declared righteous by works after he had offered up Isaac his son upon the altar?
59,2,22,"Ni ntehe le hémle yé i bé sal lôñni minson nwé, ni le hémle yé i bi yila peles ni njel minson nwé,","You behold that his faith worked along with his works and by his works his faith was perfected,"
59,2,23,"yak tilna i bi yon, i i nkal le: “Abraham a bi hémle Yéhôva, hala a éña nye le a téé sép,” a séblana ki le liwanda li Yéhôva.","and the scripture was fulfilled which says: “Abraham put faith in Jehovah, and it was counted to him as righteousness,” and he came to be called “Jehovah’s friend.”"
59,2,24,"Ni ntehe le mut a nlama kéla le a téé sép ni njel minson, ha ni njel hémle yotama bé.","YOU see that a man is to be declared righteous by works, and not by faith alone."
59,2,25,"Nlélém jam, baa yak muda libambe le Rahab a bi kéla bé le a téé sép ni njel minson ngéda a bi leege bakenwin ni loñgeñem, a kiha ki bo i njel ipe?","In the same manner was not also Rahab the harlot declared righteous by works, after she had received the messengers hospitably and sent them out by another way?"
59,2,26,"Ñ, nlélém kiki nyuu ngi nhébék i yé nwok, hala nyen yak hémle ngi minson i yé nwok.","Indeed, as the body without spirit is dead, so also faith without works is dead."
59,2,3,"baa ni mbéñge i mut a gwé mambot malam ni mis malam, ni kalak nye le: “We yén munu yééne ini hana i loñge homa,” ndi ni kal hiyeyeba le: “We yégle bitétéé” tole: “Yén hana isi kéhne yem makôô”?","yet YOU look with favor upon the one wearing the splendid clothing and say: “You take this seat here in a fine place,” and YOU say to the poor one: “You keep standing,” or: “Take that seat there under my footstool,”"
59,2,4,"Ibale ni mboñ hala, baa wee ni ntodol bé bôt ipôla nan, ni nyila yak bakéés ba ba mpémés béba mbagi?","YOU have class distinctions among yourselves and YOU have become judges rendering wicked decisions, is that not so?"
59,2,5,"Emblana, a lôk kéé yem i gwéha. Baa Nyambe a bi pohol bé bôt ba yé liyep i litehge li nkoñ ’isi, le ba ba mingwañ ikété hémle, ba ba ki bakôdôl ba Ane a bi bôn bôt ba ngwés nye?","Listen, my beloved brothers. God chose the ones who are poor respecting the world to be rich in faith and heirs of the kingdom, which he promised to those who love him, did he not?"
59,2,6,"Ndi ni nwéha diyeyeba nyuu. Baa mingwañ mi bôt bé nwon mi ntééñga bé, mi ken-ga bé i ndap minkaa?","YOU, though, have dishonored the poor man. The rich oppress YOU, and they drag YOU before law courts, do they not?"
59,2,7,Baa bo bé bon ba ñôbôs jôl lilam ni bi kôhna?,"They blaspheme the fine name by which YOU were called, do they not?"
59,2,8,"Ndi ibale ni noñ bañga mbén inoñnaga ni tilna le: “U nlama gwés mut woñ libôk kiki wemede,” wee ni mboñ yaga loñge.","If, now, YOU practice carrying out the kingly law according to the scripture: “You must love your neighbor as yourself,” YOU are doing quite well."
59,2,9,"Ndi ibale ni ngi todlak bôt, wee ni yé i boñ béba, yak mbén i ñôm bé nsohi le ni yé babôkmbén.","But if YOU continue showing favoritism, YOU are working a sin, for YOU are reproved by the law as transgressors."
59,3,1,"A lôk kéé yem, ni ba bañ ngandak i yila baniiga, hala kiki ni nyi le di ga kôhna mbagi i nlôôha keñi.","Not many of YOU should become teachers, my brothers, knowing that we shall receive heavier judgment."
59,3,10,"Mu nlélém nyo nyen bisai ni ndiihe bi mpémél. A lôk kéé yem, hala bé nyen mam ma kôli ba.","Out of the same mouth come forth blessing and cursing. It is not proper, my brothers, for these things to go on occurring this way."
59,3,11,"Lingen li mpémés bé malép malam ni malép ma nlol i nlélém lipondo, hala bé?","A fountain does not cause the sweet and the bitter to bubble out of the same opening, does it?"
59,3,12,"A lôk kéé yem, e faigé i nla bé ti matam ma ôlivé, to nkôô wai u nla bé ti matam ma faigé, hala bé? To lingen li bas li nla bé ti malép malam.","My brothers, a fig tree cannot produce olives or a vine figs, can it? Neither can salt water produce sweet water."
59,3,13,"Njee a gwé pék ni nogna lam ipôla nan? Ni njel maboñok mé malam, a unda minson a mboñ lôñni ñemlima u u nlôl ni pék.",Who is wise and understanding among YOU? Let him show out of his fine conduct his works with a mildness that belongs to wisdom.
59,3,14,"Ndi ibale ni gwé lôlha njôñ ni pémsan ikété miñem minan, ni kadba bañ to tembee ikolba maliga.","But if YOU have bitter jealousy and contentiousness in YOUR hearts, do not be bragging and lying against the truth."
59,3,15,"Hala a ta bé pék i nlôl i ngii, ndi a yé pék i nkoñ ’isi, i binuga, ni i mimbuu mimbe.","This is not the wisdom that comes down from above, but is the earthly, animal, demonic."
59,3,16,"Inyule to numbe homa njôñ ni pémsan bi yéne, ha nyen yak yubda ni hiki jam libe bi mbane.","For where jealousy and contentiousness are, there disorder and every vile thing are."
59,3,17,"Ndi pék i nlôl i ngii i yé ndugi pubi, i mbus i nlona nsañ, i nai bé ni litehge jé li mam, i yé bebee i nôgôl, i yé nyonok ni konangoo lôñni matam malam, i ntodol bé bôt, i gwé bé bihéñba.","But the wisdom from above is first of all chaste, then peaceable, reasonable, ready to obey, full of mercy and good fruits, not making partial distinctions, not hypocritical."
59,3,18,"Handugi hala, litam li telepsép li mbéla ikété nsañ inyu bôt ba nkôp nsañ.","Moreover, the fruit of righteousness has its seed sown under peaceful conditions for those who are making peace."
59,3,2,"Inyule bésbobasôna di mbaage ngandak ngélé. Ibale mut a mbaage bé ni bibuk, a yé peles, a nla ki gwel nyuu yé yosôna.","For we all stumble many times. If anyone does not stumble in word, this one is a perfect man, able to bridle also his whole body."
59,3,3,"Ibale di nsom bikei i manyo ma bihosi inyu boñ le bi nôgôl bés, wee di ñéga yak nyuu yap yosôna.","If we put bridles in the mouths of horses for them to obey us, we manage also their whole body."
59,3,4,"Béñgnana yak bisitima: To hala kiki bi yé bikeñi ni le mbebi keñi yon i ntinde gwo, man pagô nyen a ñéga gwo to numbe homa nluk sitima a nsômbôl ke.","Look! Even boats, although they are so big and are driven by hard winds, are steered by a very small rudder to where the inclination of the man at the helm wishes."
59,3,5,"Hala nyen yak hilémb hi yé himagaa hi jô nyuu, ndi to hala, hi nkadba iloo hihéga. Béñgnana ki le i mbéda ndik man hié inyu lôñôs soso lipan!","So, too, the tongue is a little member and yet makes great brags. Look! How little a fire it takes to set so great a woodland on fire!"
59,3,6,"Yak hilémb hi yé hié. Ikété bijô gwés bi nyuu gwobisôna, hilémb hi yé nyonok ni ngitelepsép, inyule hi nhindis nyuu yosôna, hi nla ki lôñôs niñ i mut yosôna, Géhéna yon i nlôñôs hio.","Well, the tongue is a fire. The tongue is constituted a world of unrighteousness among our members, for it spots up all the body and sets the wheel of natural life aflame and it is set aflame by Gehenna."
59,3,7,"Inyule hiki ntén nuga bikai, ni hinuni, ni nuga i i ñôdba ’isi, ni hégél i tuye, i nlama ba isi bémbe i bôt ba binam, bôt ba binam ba bi bémbe yak gwo.",For every species of wild beast as well as bird and creeping thing and sea creature is to be tamed and has been tamed by humankind.
59,3,8,"Ndi mut nye ki nye a nla bé bémbe hilémb, hi yé béba, nyonok ni mbôñ i nola.","But the tongue, not one of mankind can get it tamed. An unruly injurious thing, it is full of death-dealing poison."
59,3,9,"Lôñni hilémb nyen di mbéghene Tata Yéhôva, ndi lôñni hio ki nyen di ntiihene bôt ba ba bi lo i niñ “i pôna i Nyambe.”","With it we bless Jehovah, even the Father, and yet with it we curse men who have come into existence “in the likeness of God.”"
59,4,1,Kii i nlona gwét ni bisañ ipôla nan? Baa bi nlôl bé ni minheña minan mi minsôn mi mi njo sañ ikété nan?,"From what source are there wars and from what source are there fights among YOU? Are they not from this source, namely, from YOUR cravings for sensual pleasure that carry on a conflict in YOUR members?"
59,4,10,"Suhlana bébomede i mis ma Yéhôva, ndi a’ bédés bé.","Humble yourselves in the eyes of Jehovah, and he will exalt YOU."
59,4,11,"A lôk kéé, ni waa sogna bé ni bé. Nu ni nu a nsok maasañ to kéés maasañ, wee a mpot ikolba mbén, a nkéés yak mbén. Ndi ibale u nkéés mbén, wee u ta ha bé mut a nôgôl mbén ndi u yé nkéés.","Quit speaking against one another, brothers. He who speaks against a brother or judges his brother speaks against law and judges law. Now if you judge law, you are, not a doer of law, but a judge."
59,4,12,"Di gwé ndigi wada nu a yé Ntéé mambén ni Nkéés, nyen a nla tohol ni tjé. Ndi we u yé njee inyu kéés mut woñ libôk?","One there is that is lawgiver and judge, he who is able to save and to destroy. But you, who are you to be judging your neighbor?"
59,4,13,"Nano emblana ni, a bé ba ni nkal le: “Len tole yani di ga ke nyoo i tison i, d’a tégbaha nwii wada nyoo, di boñ nyuñga, di kôhna ki nseñ,”","Come, now, YOU who say: “Today or tomorrow we will journey to this city and will spend a year there, and we will engage in business and make profits,”"
59,4,14,"ndi ki le ni nyi bé lelaa niñ nan y’a ba yani. Inyule ni yé ond i i nene inyu ndék ngéda; i mbus, i nyoi.",whereas YOU do not know what YOUR life will be tomorrow. For YOU are a mist appearing for a little while and then disappearing.
59,4,15,"Ndi ni nlama kal le: “Ibale Yéhôva a ngwés, d’a niñ, di boñ hisém tole hika.”","Instead, YOU ought to say: “If Jehovah wills, we shall live and also do this or that.”"
59,4,16,"Ndi nano, ni ngôgôp, ni kadbaga iloo hihéga. I nya bikadba ini i yé ibe.",But now YOU take pride in YOUR self-assuming brags. All such taking of pride is wicked.
59,4,17,"Jon ibale mut a nyi boñ jam li téé sép, ndi a boñ bé jo, wee a mboñ béba.","Therefore, if one knows how to do what is right and yet does not do it, it is a sin for him."
59,4,2,"Ni nsômbôl, ndi ni gwé bé. Ni nke ni bisu i nol ni i tam, ndi ni nla bé kôhna. Ni nke ni bisu i jo bisañ ni i jo gwét. Ni gwé bé inyule ni mbat bé.","YOU desire, and yet YOU do not have. YOU go on murdering and coveting, and yet YOU are not able to obtain. YOU go on fighting and waging war. YOU do not have because of YOUR not asking."
59,4,3,"Ndi ngéda ni mbat jam, ni nkôhna bé inyule ni mbat ni mahoñol mabe, le ndi ni gwélél jo inyu minheña mi minsôn.","YOU do ask, and yet YOU do not receive, because YOU are asking for a wrong purpose, that YOU may expend it upon YOUR cravings for sensual pleasure."
59,4,4,"A bôda ba ndéñg, baa ni nyi bé le liwanda ni nkoñ ’isi li yé ôa ni Nyambe? Ngo nu ni nu a nsômbôl ba liwanda ni nkoñ ’isi a nyilha nyemede ñoo Nyambe.","Adulteresses, do YOU not know that the friendship with the world is enmity with God? Whoever, therefore, wants to be a friend of the world is constituting himself an enemy of God."
59,4,5,Tole ni nhoñol le yañga nyen tilna i nkal le: “Mahoñol di gwé ikété yés ma nwaa bé tinde bés i bana tama”?,Or does it seem to YOU that the scripture says to no purpose: “It is with a tendency to envy that the spirit which has taken up residence within us keeps longing”?
59,4,6,"Ndi konangoo i mbuma ñañ Nyambe a nti i nloo i tama ini. Jon tilna i nkal le: “Nyambe a nkolba bôt ba humbulnyuu, ndi a nti bôt ba suhulnyuu konangoo i mbuma ñañ.”","However, the undeserved kindness which he gives is greater. Hence it says: “God opposes the haughty ones, but he gives undeserved kindness to the humble ones.”"
59,4,7,"Jon, suhlana bébomede isi Nyambe, ndi kolbana Nsohop, ha nyen a’ ke bé ngwéé.","Subject yourselves, therefore, to God; but oppose the Devil, and he will flee from YOU."
59,4,8,"Kôôgana bebee ni Nyambe, ndi yak nye a’ kôôge bé bebee. Pubhana moo manan, a bé baboñbéba; pubhana yak miñem minan, a bé bôt ba miñem ima.","Draw close to God, and he will draw close to YOU. Cleanse YOUR hands, YOU sinners, and purify YOUR hearts, YOU indecisive ones."
59,4,9,"Kônhana ngoo, ni ee ki, ni béglak. Hiol hinan hi yila maéya, yak maséé manan ma yila lehelñem.","Give way to misery and mourn and weep. Let YOUR laughter be turned into mourning, and YOUR joy into dejection."
59,5,1,"Nano emblana ni, a bé mingwañ mi bôt, ni ee, ni lond ki inyu mandutu ma ma yé bebee ni kwél bé.","Come, now, YOU rich men, weep, howling over YOUR miseries that are coming upon YOU."
59,5,10,"A lôk kéé, i bapôdôl ba bi pot i jôl li Yéhôva, yoña bo kiki ndémbél i nihbe ndutu ni i unda wongut.","Brothers, take as a pattern of the suffering of evil and the exercising of patience the prophets, who spoke in the name of Jehovah."
59,5,11,"Nuna-ki! Di ntehe le i bôt ba bi hônba ba yé kimasoda. Ni bi nok inyu hônba i Hiôb, ni tehe ki lisuk Yéhôva a bi ti nye, le Yéhôva a yôni ni ñem gwéha lôñni konangoo.","Look! We pronounce happy those who have endured. YOU have heard of the endurance of Job and have seen the outcome Jehovah gave, that Jehovah is very tender in affection and merciful."
59,5,12,"Ndi i ngii mam momasôna, a lôk kéé yem, ni kum ha bañ soñ, to ni ngii, to ni hisi, to kum soñ ipe yo ki yo. Ndi “Ñ” nan a ba ndik “ñ,” yak “To” nan a ba ndik “to,” inyu boñ le ni tagbe bañ i bikééhene.","Above all things, though, my brothers, stop swearing, yes, either by heaven or by earth or by any other oath. But let YOUR Yes mean Yes, and YOUR No, No, so that YOU do not fall under judgment."
59,5,13,Baa mut a nok ndutu ipôla nan? Wee a téñbe ni masoohe. Baa mut a yé maséé? Wee a tôbôk tjémbi di bibégés.,Is there anyone suffering evil among YOU? Let him carry on prayer. Is there anyone in good spirits? Let him sing psalms.
59,5,14,"Baa mut a nkon ipôla nan? Wee a sébél mimañ mi likoda, mi soohe inyu yé, mi hoo ki nye môô i jôl li Yéhôva.","Is there anyone sick among YOU? Let him call the older men of the congregation to him, and let them pray over him, greasing him with oil in the name of Jehovah."
59,5,15,"Ha nyen masoohe ma hémle m’a boñ le nkokon a mbôôp, yak Yéhôva a’ ti nye ngui. Handugi hala, ibale a bi boñ bibéba, a’ kôhna nwéhél.","And the prayer of faith will make the indisposed one well, and Jehovah will raise him up. Also, if he has committed sins, it will be forgiven him."
59,5,16,"Jon pahlana bibéba binan bé ni bé, ni soohege wada inyu numpe, inyu boñ le ni mbôôp. Minyemhe mi mut a téé sép mi gwé ngui ngandak.","Therefore openly confess YOUR sins to one another and pray for one another, that YOU may get healed. A righteous man’s supplication, when it is at work, has much force."
59,5,17,"Éliya a bé mut binam lôñni mahoñol kiki bés, ndi ngéda a bi soohe ni ñem wé wonsôna le nop a no bañ, nop a bi no bé nwii maa ni sôñ isamal mu loñ.","Elijah was a man with feelings like ours, and yet in prayer he prayed for it not to rain; and it did not rain upon the land for three years and six months."
59,5,18,"I mbus, a témb a soohe, ngii i ti nop, yak hisi hi ti matam.","And he prayed again, and the heaven gave rain and the land put forth its fruit."
59,5,19,"A lôk kéé yem, ibale wada ikété nan a nyôm, a nyodi i maliga, ndi mut numpe a témbna nye,","My brothers, if anyone among YOU is misled from the truth and another turns him back,"
59,5,2,"Lingwañ linan li mal bol, yak masek ma mal je mambot manan.","YOUR riches have rotted, and YOUR outer garments have become moth-eaten."
59,5,20,"yina le nu ni nu a ntémbna mboñbéba le a yék hihôha hié a’ tohol nye i nyemb, a’ hô ki ngandak bibéba.",know that he who turns a sinner back from the error of his way will save his soul from death and will cover a multitude of sins.
59,5,3,"Gôl nan ni silba nan bi nyila mañglét, i mañglét mini nwon nw’a ba mbôgi ikolba bé, nw’a je ki minsôn minan. I gwom ni bi kot gw’a yila kiki hié i dilo di nsôk.","YOUR gold and silver are rusted away, and their rust will be as a witness against YOU and will eat YOUR fleshy parts. Something like fire is what YOU have stored up in the last days."
59,5,4,"Nuna-ki, nsaa u bagwelnson ba ba bi bumbul nwom minan, u ni bi yégla, u nwaa bé lond, yak minlondok mi babumbul ba ba mbat mahôla mi mpam i maôô ma Yéhôva nu mintôñ mi gwét.","Look! The wages due the workers who harvested YOUR fields but which are held up by YOU, keep crying out, and the calls for help on the part of the reapers have entered into the ears of Jehovah of armies."
59,5,5,"Ni bi niñ ikété lingwañ hana ’isi, ni niñik inyu yônôs minheña mi minsôn. Ni bi yônôs miñem minan ni mahoñ i kel manola.",YOU have lived in luxury upon the earth and have gone in for sensual pleasure. YOU have fattened YOUR hearts on the day of slaughter.
59,5,6,"Ni bi pémhene mut a téé sép mbagi nôgôs, ni nol ki nye. Baa a nkolba bé bé?","YOU have condemned, YOU have murdered the righteous one. Is he not opposing YOU?"
59,5,7,"Jon a lôk kéé, ni bana wongut letee Nwet a ba ha. Nuna-ki, nsalwom a tiñi i bem matam malam ma hisi, a undga le a nhônba letee banop ba bisu ni banop ba nsôk ba no.","Exercise patience, therefore, brothers, until the presence of the Lord. Look! The farmer keeps waiting for the precious fruit of the earth, exercising patience over it until he gets the early rain and the late rain."
59,5,8,Yak bé ni unda le ni gwé wongut; lédhana miñem minan inyule ngéda le Nwet a ba ha i nkôôge bebee.,"YOU too exercise patience; make YOUR hearts firm, because the presence of the Lord has drawn close."
59,5,9,"Ni huñbana bañ bé ni bé, a lôk kéé, inyu boñ le ba kéés bañ bé. Nuna-ki! Nkéés a téé i manwemel.","Do not heave sighs against one another, brothers, so that YOU do not get judged. Look! The Judge is standing before the doors."
60,1,1,"Me Pétrô, ñôma nu Yésu Kristô, me ntilna i bôt ba nyééne hana nkoñ ’isi inyu ndék ngéda, ba bak ntjamak i Pôntôs, i Galatia, i Kapadôkia, i Asia, ni i Bitinia; ba ba yé mimpohlak","Peter, an apostle of Jesus Christ, to the temporary residents scattered about in Pontus, Galatia, Cappadocia, Asia, and Bithynia, to the ones chosen"
60,1,10,"Inyu tohi ini, bapôdôl ba ba bi pot mbañ inyu konangoo i mbuma ñañ i i bi tééba inyu nan, ba bi tibil wan, ba tibil ki yéñ.",Concerning this very salvation a diligent inquiry and a careful search were made by the prophets who prophesied about the undeserved kindness meant for YOU.
60,1,11,"Ba bi ke ni bisu i tibil wan inyu yi imbe ngéda tole imbe kék i mam mana ma bé lama yon, mam le mbuu mpubi ikété yap u bé unda bo inyu Kristô, inyule u bi bok mbôgi i bisu bi ngéda inyu mandutu ma Kristô ni lipém a ga kôhna i mbus ha.",They kept on investigating what particular season or what sort of season the spirit in them was indicating concerning Christ when it was bearing witness beforehand about the sufferings for Christ and about the glories to follow these.
60,1,12,"I bi soolana bo le ba bé gwel bé nson inyu yap bomede, ndi inyu nan; ni le i mam ba bi añal mon i bôt ba ñañal ñañ nlam lôñni mbuu mpubi u u nlôl i ngii ba yé i añle bé nano. I mam mana yaga mon yak biañgel bi gwé ngôñ i wan.","It was revealed to them that, not to themselves, but to YOU, they were ministering the things that have now been announced to YOU through those who have declared the good news to YOU with holy spirit sent forth from heaven. Into these very things angels are desiring to peer."
60,1,13,"Jon kôôbana mahoñol manan inyu nson, tiblana ki hek pék i nya i yôni, ni biine botñem nan mu konangoo i mbuma ñañ ni ga kôhna i masoola ma Yésu Kristô.","Hence brace up YOUR minds for activity, keep YOUR senses completely; set YOUR hope upon the undeserved kindness that is to be brought to YOU at the revelation of Jesus Christ."
60,1,14,"Kiki bon ba manôgla, ni waa niñ inoñnaga ni minheña ni bééna ikété ngiyi nan,","As obedient children, quit being fashioned according to the desires YOU formerly had in YOUR ignorance,"
60,1,15,"ndi kiki nu a bi sébél bé a yé Numpubi, yak bé yilna bapubhaga ikété maboñok manan momasôna,","but, in accord with the Holy One who called YOU, do YOU also become holy yourselves in all YOUR conduct,"
60,1,16,inyule i yé ntilga le: “Ni nlama ba bapubhaga inyule me yé Numpubi.”,"because it is written: “YOU must be holy, because I am holy.”"
60,1,17,"Ndi ibale ni nsébél Tata nu a ntodol bé mut ngéda a nkéés hiki mut inoñnaga ni nson wé, wee bébomede ni bana maboñok ma bôt ba nkon Nyambe woñi ntel ni ngi niñik kiki bôt le ba nyééne munu nkoñ ’isi unu inyu ndék ngéda.","Furthermore, if YOU are calling upon the Father who judges impartially according to each one’s work, conduct yourselves with fear during the time of YOUR alien residence."
60,1,18,"Inyule ni nyi le ha lôñni mam ma ñôbi kiki bo silba tole gôl bé nyen ni bi koblana mu niñ nan i i bé yañga, i basôgôlsôgôl banan ba bi lôôs bé.","For YOU know that it was not with corruptible things, with silver or gold, that YOU were delivered from YOUR fruitless form of conduct received by tradition from YOUR forefathers."
60,1,19,"Ndi lôñni tik matjél kiki matjél ma man ntômba nu a gwé bé lem, to liton li mahindi, hala wee matjél ma Kristô.","But it was with precious blood, like that of an unblemished and spotless lamb, even Christ’s."
60,1,2,"inoñnaga ni bôkyi i Nyambe Tata, ba pubhana ki ni njel mbuu mpubi, inyu boñ le ni ba manôgla, ba nwes ki bé matjél ma Yésu Kristô: Konangoo i mbuma ñañ lôñni nsañ bi bôl i ngii nan.","according to the foreknowledge of God the Father, with sanctification by the spirit, for the purpose of their being obedient and sprinkled with the blood of Jesus Christ: May undeserved kindness and peace be increased to YOU."
60,1,20,"Ni maliga, a bi bôk pohlana ilole nkoñ ’isi u mbôdôl, ndi a bi nene i masuk ma ngéda inyu nan.","True, he was foreknown before the founding of the world, but he was made manifest at the end of the times for the sake of YOU"
60,1,21,"Ni njel yé nyen ni yé bahémle ba Nyambe nu a bi tugul nye ikété bawoga, a ti nye lipém, kayéle hémle nan ni botñem nan bi bane yak Nyambe.","who through him are believers in God, the one who raised him up from the dead and gave him glory; so that YOUR faith and hope might be in God."
60,1,22,"Nano nu ni bi pubus bébomede ni njel nôgôl ni nôgôl maliga kayéle ni gwé gwéha lisañ li bôt i i gwé bé bihéñba, wee ni gwéhna bé ni bé bañga bañga ni ñem wonsôna.","Now that YOU have purified YOUR souls by YOUR obedience to the truth with unhypocritical brotherly affection as the result, love one another intensely from the heart."
60,1,23,"Inyule ni bi kôhna bé ligwéé li yondo ni njel mbôô i i ñôbi, ndi ni njel mbôô i i ñôbi bé; ni njel bañga i Nyambe nu a niñ ni nu boga.","For YOU have been given a new birth, not by corruptible, but by incorruptible reproductive seed, through the word of the living and enduring God."
60,1,24,"Inyule “minsôn nwominsôna mi yé ndigi kiki bikai, yak lipém jap jolisôna li yé ndik kiki mbônji bikai; bikai bi nyuyi, yak mbônji i nkudi,","For “all flesh is like grass, and all its glory is like a blossom of grass; the grass becomes withered, and the flower falls off,"
60,1,25,ndi lipôdôl li Yéhôva li nom i boga ni boga.” I “lipôdôl” lini jon li yé ñañ nlam ba bi añle bé.,"but the saying of Jehovah endures forever.” Well, this is the “saying,” this which has been declared to YOU as good news."
60,1,3,"Bibégés bi ba ni Nyambe, Tata nu Nwet wés Yésu Kristô, inyule a bi ti bés ligwéé li yondo inoñnaga ni ngandak yé konangoo, le ndi di bana botñem i i nset bé ni njel bitugne bi Yésu Kristô ikété bawoga,","Blessed be the God and Father of our Lord Jesus Christ, for according to his great mercy he gave us a new birth to a living hope through the resurrection of Jesus Christ from the dead,"
60,1,4,"le di bana ngababum i i ñôbi bé, i gwé bé mahindi, i nla bé to tjiba. I yé nkôôbaga nyoo i ngii inyu nan,","to an incorruptible and undefiled and unfading inheritance. It is reserved in the heavens for YOU,"
60,1,5,bé ba ngui Nyambe i bi tééda ni njel hémle inyu tohi i i yé bebee ni yeelana i ngéda i nsôk.,who are being safeguarded by God’s power through faith for a salvation ready to be revealed in the last period of time.
60,1,6,"Inyu jam lini nyen ni nkônôl maséé ngandak, to hala kiki inyu ndék ngéda, i mbéda le ni kôhna manoodana nya ndi nya,","In this fact YOU are greatly rejoicing, though for a little while at present, if it must be, YOU have been grieved by various trials,"
60,1,7,"kayéle manoodana hémle nan i nkôhna, i i gwé mahee iloo gôl i i ñôbi to hala kiki i ntagbene i hié, ma ba jam li maséé, li bibégés ni li lipém i masoola ma Yésu Kristô.","in order that the tested quality of YOUR faith, of much greater value than gold that perishes despite its being proved by fire, may be found a cause for praise and glory and honor at the revelation of Jesus Christ."
60,1,8,"To hala kiki ni ntehge bé nye, ni ngwés nye. To hala kiki nano ni ntehe bé nye, ndi ni ñunda le ni nhémle nye, ni konok ki maséé ngandak lôñni maséé ma ma nloo hihéga,","Though YOU never saw him, YOU love him. Though YOU are not looking upon him at present, yet YOU exercise faith in him and are greatly rejoicing with an unspeakable and glorified joy,"
